InitialMass,MeltTemp,EndState,FinalMass,FinalAlt,FinalVel,FinalLat,FinalLon
275,1330,impact,117.448,0,0.024,-29.904,5.398
275,1340,impact,123.549,0,0.025,-29.855,5.411
275,1350,impact,129.832,0,0.025,-29.809,5.423
275,1360,impact,136.328,0,0.026,-29.763,5.435
275,1370,impact,143.043,0,0.027,-29.719,5.446
275,1380,impact,149.956,0,0.027,-29.677,5.457
275,1390,impact,157.075,0,0.028,-29.636,5.467
280,800,demise,0.562,80.648,2.767,-27.805,5.864
280,810,demise,0.699,80.293,2.8,-27.662,5.899
280,820,demise,0.863,79.921,2.761,-27.516,5.934
280,830,demise,1.055,79.572,2.87,-27.379,5.967
280,840,demise,1.279,79.197,2.858,-27.238,6.001
280,850,demise,1.533,78.758,2.653,-27.085,6.038
280,860,demise,1.826,78.377,2.691,-26.948,6.07
280,870,demise,2.12,78.014,2.765,-26.818,6.101
280,880,demise,2.469,77.669,2.884,-26.693,6.131
280,890,demise,2.873,77.197,2.73,-26.545,6.166
280,900,demise,3.297,76.841,2.824,-26.423,6.195
280,910,demise,3.781,76.48,2.906,-26.302,6.223
280,920,impact,4.325,0,0.005,-25.685,6.334
280,930,impact,4.929,0,0.005,-25.539,6.369
280,940,impact,5.588,0,0.005,-25.396,6.402
280,950,impact,6.306,0,0.005,-25.257,6.435
280,960,impact,7.094,0,0.006,-25.121,6.467
280,970,impact,7.955,0,0.006,-24.988,6.498
280,980,impact,8.894,0,0.007,-24.858,6.529
280,990,impact,9.913,0,0.007,-24.73,6.558
280,1000,impact,11.017,0,0.007,-24.606,6.587
280,1010,impact,12.211,0,0.008,-24.485,6.615
280,1020,impact,13.498,0,0.008,-24.366,6.642
280,1030,impact,14.869,0,0.009,-24.251,6.669
280,1040,impact,16.345,0,0.009,-24.138,6.695
280,1050,impact,17.93,0,0.009,-24.028,6.72
280,1060,impact,19.632,0,0.01,-23.921,6.744
280,1070,impact,21.43,0,0.01,-23.817,6.768
280,1080,impact,23.35,0,0.011,-23.715,6.791
280,1090,impact,25.402,0,0.011,-23.615,6.814
280,1100,impact,27.558,0,0.012,-23.519,6.836
280,1110,impact,29.862,0,0.012,-23.424,6.857
280,1120,impact,32.277,0,0.013,-23.332,6.878
280,1130,impact,34.851,0,0.013,-23.243,6.898
280,1140,impact,37.54,0,0.014,-23.156,6.917
280,1150,impact,40.388,0,0.014,-23.071,6.937
280,1160,impact,43.381,0,0.015,-22.988,6.955
280,1170,impact,46.515,0,0.015,-22.908,6.973
280,1180,impact,49.813,0,0.016,-22.83,6.99
280,1190,impact,53.277,0,0.016,-22.754,7.007
280,1200,impact,56.883,0,0.017,-22.68,7.024
280,1210,impact,60.658,0,0.017,-22.608,7.04
280,1220,impact,64.605,0,0.018,-22.537,7.055
280,1230,impact,68.726,0,0.018,-22.469,7.07
280,1240,impact,73.021,0,0.019,-22.403,7.085
280,1250,impact,77.495,0,0.02,-22.339,7.099
280,1260,impact,82.15,0,0.02,-22.277,7.113
280,1270,impact,86.988,0,0.021,-22.216,7.126
280,1280,impact,92.012,0,0.021,-22.157,7.139
280,1290,impact,97.226,0,0.022,-22.1,7.152
280,1300,impact,102.633,0,0.023,-22.045,7.164
280,1310,impact,108.238,0,0.023,-21.991,7.176
280,1320,impact,114.044,0,0.024,-21.939,7.187
280,1330,impact,120.057,0,0.024,-21.889,7.198
280,1340,impact,126.264,0,0.025,-21.84,7.209
280,1350,impact,132.67,0,0.026,-21.793,7.219
280,1360,impact,139.292,0,0.026,-21.748,7.229
280,1370,impact,146.136,0,0.027,-21.704,7.239
280,1380,impact,153.166,0,0.028,-21.661,7.248
280,1390,impact,160.419,0,0.028,-21.62,7.257
285,800,demise,0.613,80.446,2.548,-23.747,6.736
285,810,demise,0.771,80.073,2.549,-23.599,6.769
285,820,demise,0.938,79.714,2.641,-23.456,6.801
285,830,demise,1.138,79.367,2.771,-23.32,6.831
285,840,demise,1.375,79.008,2.868,-23.182,6.861
285,850,demise,1.647,78.629,2.877,-23.043,6.892
285,860,demise,1.959,78.143,2.614,-22.883,6.927
285,870,demise,2.269,77.823,2.806,-22.761,6.954
285,880,demise,2.637,77.452,2.867,-22.631,6.982
285,890,demise,3.062,77.101,2.972,-22.507,7.009
285,900,demise,3.511,76.616,2.819,-22.36,7.041
285,910,impact,4.022,0,0.004,-21.753,7.138
285,920,impact,4.596,0,0.005,-21.604,7.171
285,930,impact,5.232,0,0.005,-21.458,7.203
285,940,impact,5.919,0,0.005,-21.316,7.234
285,950,impact,6.673,0,0.006,-21.177,7.264
285,960,impact,7.5,0,0.006,-21.041,7.294
285,970,impact,8.403,0,0.006,-20.908,7.322
285,980,impact,9.385,0,0.007,-20.778,7.35
285,990,impact,10.45,0,0.007,-20.651,7.378
285,1000,impact,11.602,0,0.007,-20.527,7.404
285,1010,impact,12.847,0,0.008,-20.407,7.43
285,1020,impact,14.189,0,0.008,-20.289,7.456
285,1030,impact,15.625,0,0.009,-20.174,7.48
285,1040,impact,17.159,0,0.009,-20.062,7.504
285,1050,impact,18.805,0,0.01,-19.952,7.527
285,1060,impact,20.571,0,0.01,-19.846,7.55
285,1070,impact,22.444,0,0.01,-19.742,7.572
285,1080,impact,24.434,0,0.011,-19.641,7.593
285,1090,impact,26.561,0,0.011,-19.542,7.614
285,1100,impact,28.794,0,0.012,-19.446,7.634
285,1110,impact,31.176,0,0.012,-19.352,7.654
285,1120,impact,33.678,0,0.013,-19.261,7.673
285,1130,impact,36.336,0,0.013,-19.172,7.692
285,1140,impact,39.116,0,0.014,-19.086,7.71
285,1150,impact,42.057,0,0.014,-19.002,7.727
285,1160,impact,45.142,0,0.015,-18.92,7.744
285,1170,impact,48.376,0,0.015,-18.84,7.761
285,1180,impact,51.776,0,0.016,-18.763,7.777
285,1190,impact,55.342,0,0.017,-18.687,7.793
285,1200,impact,59.055,0,0.017,-18.614,7.808
285,1210,impact,62.94,0,0.018,-18.542,7.823
285,1220,impact,66.998,0,0.018,-18.473,7.837
285,1230,impact,71.233,0,0.019,-18.406,7.851
285,1240,impact,75.645,0,0.019,-18.34,7.865
285,1250,impact,80.239,0,0.02,-18.277,7.878
285,1260,impact,85.015,0,0.021,-18.215,7.89
285,1270,impact,89.978,0,0.021,-18.155,7.903
285,1280,impact,95.13,0,0.022,-18.097,7.915
285,1290,impact,100.475,0,0.022,-18.041,7.926
285,1300,impact,106.017,0,0.023,-17.986,7.938
285,1310,impact,111.76,0,0.024,-17.933,7.949
285,1320,impact,117.707,0,0.024,-17.882,7.959
285,1330,impact,123.86,0,0.025,-17.832,7.969
285,1340,impact,130.201,0,0.026,-17.784,7.979
285,1350,impact,136.757,0,0.026,-17.737,7.989
285,1360,impact,143.533,0,0.027,-17.693,7.998
285,1370,impact,150.518,0,0.027,-17.649,8.007
285,1380,impact,157.703,0,0.028,-17.607,8.015
285,1390,impact,165.121,0,0.029,-17.567,8.023
290,800,demise,0.659,80.34,2.799,-21.307,7.197
290,810,demise,0.818,79.925,2.536,-21.147,7.231
290,820,demise,1.019,79.531,2.514,-20.996,7.263
290,830,demise,1.225,79.177,2.652,-20.858,7.292
290,840,demise,1.463,78.833,2.811,-20.723,7.32
290,850,demise,1.747,78.431,2.786,-20.579,7.351
290,860,demise,2.066,78.067,2.869,-20.445,7.379
290,870,demise,2.404,77.605,2.717,-20.294,7.41
290,880,demise,2.786,77.255,2.838,-20.168,7.436
290,890,demise,3.23,76.901,2.945,-20.044,7.462
290,900,demise,3.706,76.41,2.803,-19.896,7.493
290,910,impact,4.241,0,0.004,-19.278,7.588
290,920,impact,4.841,0,0.005,-19.129,7.619
290,930,impact,5.508,0,0.005,-18.982,7.65
290,940,impact,6.224,0,0.005,-18.84,7.679
290,950,impact,7.012,0,0.006,-18.701,7.708
290,960,impact,7.876,0,0.006,-18.566,7.737
290,970,impact,8.817,0,0.007,-18.433,7.764
290,980,impact,9.84,0,0.007,-18.303,7.791
290,990,impact,10.949,0,0.007,-18.177,7.817
290,1000,impact,12.147,0,0.008,-18.053,7.843
290,1010,impact,13.44,0,0.008,-17.933,7.868
290,1020,impact,14.832,0,0.008,-17.815,7.892
290,1030,impact,16.33,0,0.009,-17.701,7.915
290,1040,impact,17.919,0,0.009,-17.589,7.938
290,1050,impact,19.624,0,0.01,-17.48,7.961
290,1060,impact,21.45,0,0.01,-17.374,7.982
290,1070,impact,23.393,0,0.011,-17.271,8.003
290,1080,impact,25.448,0,0.011,-17.17,8.024
290,1090,impact,27.643,0,0.012,-17.072,8.044
290,1100,impact,29.954,0,0.012,-16.977,8.063
290,1110,impact,32.409,0,0.013,-16.884,8.082
290,1120,impact,34.992,0,0.013,-16.793,8.1
290,1130,impact,37.729,0,0.014,-16.705,8.118
290,1140,impact,40.595,0,0.014,-16.62,8.135
290,1150,impact,43.624,0,0.015,-16.536,8.152
290,1160,impact,46.798,0,0.015,-16.455,8.169
290,1170,impact,50.124,0,0.016,-16.376,8.184
290,1180,impact,53.619,0,0.016,-16.299,8.2
290,1190,impact,57.282,0,0.017,-16.224,8.215
290,1200,impact,61.096,0,0.017,-16.151,8.229
290,1210,impact,65.083,0,0.018,-16.081,8.244
290,1220,impact,69.246,0,0.019,-16.012,8.257
290,1230,impact,73.588,0,0.019,-15.945,8.271
290,1240,impact,78.111,0,0.02,-15.881,8.284
290,1250,impact,82.817,0,0.02,-15.818,8.296
290,1260,impact,87.708,0,0.021,-15.757,8.308
290,1270,impact,92.789,0,0.022,-15.697,8.32
290,1280,impact,98.062,0,0.022,-15.64,8.332
290,1290,impact,103.531,0,0.023,-15.584,8.343
290,1300,impact,109.2,0,0.023,-15.53,8.353
290,1310,impact,115.072,0,0.024,-15.478,8.364
290,1320,impact,121.153,0,0.025,-15.427,8.374
290,1330,impact,127.425,0,0.025,-15.378,8.384
290,1340,impact,133.905,0,0.026,-15.33,8.393
290,1350,impact,140.602,0,0.027,-15.285,8.402
290,1360,impact,147.524,0,0.027,-15.24,8.411
290,1370,impact,154.637,0,0.028,-15.197,8.419
290,1380,impact,161.974,0,0.029,-15.156,8.428
290,1390,impact,169.546,0,0.029,-15.117,8.435
295,800,demise,0.657,80.355,2.539,-17.473,7.914
295,810,demise,0.825,79.973,2.557,-17.319,7.945
295,820,demise,1.005,79.631,2.776,-17.178,7.973
295,830,demise,1.224,79.262,2.851,-17.033,8.002
295,840,demise,1.483,78.787,2.57,-16.867,8.034
295,850,demise,1.749,78.423,2.692,-16.729,8.062
295,860,demise,2.068,78.046,2.768,-16.591,8.089
295,870,demise,2.431,77.702,2.92,-16.462,8.114
295,880,demise,2.809,77.231,2.78,-16.31,8.144
295,890,demise,3.251,76.876,2.899,-16.184,8.169
295,900,demise,3.748,76.385,2.774,-16.034,8.198
295,910,impact,4.287,0,0.005,-15.406,8.288
295,920,impact,4.896,0,0.005,-15.254,8.318
295,930,impact,5.575,0,0.005,-15.106,8.348
295,940,impact,6.304,0,0.005,-14.962,8.376
295,950,impact,7.107,0,0.006,-14.821,8.404
295,960,impact,7.987,0,0.006,-14.683,8.431
295,970,impact,8.947,0,0.007,-14.549,8.458
295,980,impact,9.991,0,0.007,-14.417,8.484
295,990,impact,11.121,0,0.007,-14.289,8.509
295,1000,impact,12.342,0,0.008,-14.165,8.534
295,1010,impact,13.658,0,0.008,-14.043,8.557
295,1020,impact,15.075,0,0.009,-13.924,8.581
295,1030,impact,16.598,0,0.009,-13.808,8.603
295,1040,impact,18.233,0,0.009,-13.696,8.625
295,1050,impact,19.973,0,0.01,-13.586,8.647
295,1060,impact,21.825,0,0.01,-13.479,8.667
295,1070,impact,23.806,0,0.011,-13.375,8.688
295,1080,impact,25.914,0,0.011,-13.273,8.707
295,1090,impact,28.136,0,0.012,-13.174,8.727
295,1100,impact,30.507,0,0.012,-13.078,8.745
295,1110,impact,32.997,0,0.013,-12.985,8.763
295,1120,impact,35.642,0,0.013,-12.893,8.781
295,1130,impact,38.415,0,0.014,-12.805,8.798
295,1140,impact,41.355,0,0.014,-12.719,8.815
295,1150,impact,44.424,0,0.015,-12.635,8.831
295,1160,impact,47.66,0,0.015,-12.553,8.846
295,1170,impact,51.064,0,0.016,-12.474,8.862
295,1180,impact,54.609,0,0.016,-12.396,8.877
295,1190,impact,58.327,0,0.017,-12.321,8.891
295,1200,impact,62.219,0,0.018,-12.248,8.905
295,1210,impact,66.286,0,0.018,-12.177,8.918
295,1220,impact,70.53,0,0.019,-12.109,8.932
295,1230,impact,74.942,0,0.019,-12.042,8.944
295,1240,impact,79.539,0,0.02,-11.977,8.957
295,1250,impact,84.324,0,0.02,-11.914,8.969
295,1260,impact,89.298,0,0.021,-11.852,8.981
295,1270,impact,94.465,0,0.022,-11.793,8.992
295,1280,impact,99.828,0,0.022,-11.736,9.003
295,1290,impact,105.392,0,0.023,-11.68,9.014
295,1300,impact,111.152,0,0.024,-11.626,9.024
295,1310,impact,117.107,0,0.024,-11.573,9.034
295,1320,impact,123.271,0,0.025,-11.523,9.043
295,1330,impact,129.647,0,0.025,-11.473,9.053
295,1340,impact,136.241,0,0.026,-11.426,9.062
295,1350,impact,143.047,0,0.027,-11.38,9.071
295,1360,impact,150.051,0,0.027,-11.336,9.079
295,1370,impact,157.284,0,0.028,-11.293,9.087
295,1380,impact,164.746,0,0.029,-11.252,9.095
295,1390,impact,172.401,0,0.029,-11.212,9.102
300,800,demise,0.6,80.672,2.714,-8.85,9.461
300,810,demise,0.747,80.267,2.573,-8.684,9.491
300,820,demise,0.926,79.883,2.634,-8.527,9.519
300,830,demise,1.133,79.539,2.857,-8.383,9.545
300,840,demise,1.382,79.065,2.585,-8.212,9.576
300,850,demise,1.639,78.726,2.803,-8.074,9.601
300,860,demise,1.953,78.342,2.873,-7.929,9.627
300,870,demise,2.295,77.866,2.71,-7.768,9.656
300,880,demise,2.67,77.519,2.869,-7.637,9.68
300,890,demise,3.106,77.057,2.791,-7.485,9.707
300,900,demise,3.578,76.685,2.889,-7.354,9.73
300,910,impact,4.126,0,0.004,-6.69,9.816
300,920,impact,4.711,0,0.005,-6.534,9.845
300,930,impact,5.37,0,0.005,-6.382,9.873
300,940,impact,6.105,0,0.005,-6.232,9.901
300,950,impact,6.895,0,0.006,-6.087,9.928
300,960,impact,7.763,0,0.006,-5.945,9.954
300,970,impact,8.714,0,0.006,-5.806,9.979
300,980,impact,9.751,0,0.007,-5.671,10.004
300,990,impact,10.876,0,0.007,-5.539,10.028
300,1000,impact,12.092,0,0.008,-5.41,10.052
300,1010,impact,13.403,0,0.008,-5.285,10.075
300,1020,impact,14.815,0,0.009,-5.163,10.097
300,1030,impact,16.332,0,0.009,-5.044,10.119
300,1040,impact,17.96,0,0.009,-4.928,10.14
300,1050,impact,19.704,0,0.01,-4.815,10.161
300,1060,impact,21.572,0,0.01,-4.705,10.181
300,1070,impact,23.55,0,0.011,-4.599,10.2
300,1080,impact,25.654,0,0.011,-4.495,10.219
300,1090,impact,27.898,0,0.012,-4.393,10.238
300,1100,impact,30.268,0,0.012,-4.295,10.256
300,1110,impact,32.776,0,0.013,-4.199,10.273
300,1120,impact,35.433,0,0.013,-4.106,10.29
300,1130,impact,38.224,0,0.014,-4.015,10.307
300,1140,impact,41.174,0,0.014,-3.927,10.323
300,1150,impact,44.274,0,0.015,-3.841,10.338
300,1160,impact,47.527,0,0.015,-3.758,10.353
300,1170,impact,50.954,0,0.016,-3.677,10.368
300,1180,impact,54.529,0,0.016,-3.598,10.383
300,1190,impact,58.275,0,0.017,-3.522,10.396
300,1200,impact,62.198,0,0.018,-3.447,10.41
300,1210,impact,66.301,0,0.018,-3.375,10.423
300,1220,impact,70.574,0,0.019,-3.305,10.436
300,1230,impact,75.024,0,0.019,-3.237,10.448
300,1240,impact,79.661,0,0.02,-3.171,10.46
300,1250,impact,84.488,0,0.021,-3.107,10.472
300,1260,impact,89.506,0,0.021,-3.045,10.483
300,1270,impact,94.718,0,0.022,-2.984,10.494
300,1280,impact,100.128,0,0.022,-2.926,10.505
300,1290,impact,105.739,0,0.023,-2.869,10.515
300,1300,impact,111.555,0,0.024,-2.814,10.525
300,1310,impact,117.579,0,0.024,-2.761,10.534
300,1320,impact,123.801,0,0.025,-2.709,10.544
300,1330,impact,130.229,0,0.026,-2.66,10.553
300,1340,impact,136.876,0,0.026,-2.612,10.562
300,1350,impact,143.745,0,0.027,-2.565,10.57
300,1360,impact,150.835,0,0.027,-2.52,10.578
300,1370,impact,158.123,0,0.028,-2.477,10.586
300,1380,impact,165.645,0,0.029,-2.435,10.594
300,1390,impact,173.398,0,0.029,-2.395,10.601
305,800,demise,0.496,81.129,2.536,3.503,11.569
305,810,demise,0.636,80.767,2.735,3.666,11.597
305,820,demise,0.795,80.386,2.809,3.83,11.626
305,830,demise,0.979,79.977,2.756,3.997,11.656
305,840,demise,1.198,79.588,2.826,4.156,11.684
305,850,demise,1.453,79.167,2.778,4.319,11.713
305,860,demise,1.745,78.746,2.773,4.479,11.741
305,870,demise,2.071,78.298,2.704,4.641,11.77
305,880,demise,2.419,77.957,2.903,4.777,11.794
305,890,demise,2.824,77.489,2.818,4.937,11.823
305,900,demise,3.282,77.139,2.977,5.069,11.846
305,910,demise,3.787,76.652,2.885,5.226,11.874
305,920,impact,4.359,0,0.005,5.931,11.965
305,930,impact,4.988,0,0.005,6.091,11.995
305,940,impact,5.683,0,0.005,6.246,12.023
305,950,impact,6.463,0,0.006,6.399,12.052
305,960,impact,7.295,0,0.006,6.546,12.079
305,970,impact,8.216,0,0.006,6.691,12.106
305,980,impact,9.225,0,0.007,6.831,12.132
305,990,impact,10.325,0,0.007,6.969,12.157
305,1000,impact,11.513,0,0.008,7.102,12.182
305,1010,impact,12.794,0,0.008,7.233,12.206
305,1020,impact,14.178,0,0.008,7.359,12.23
305,1030,impact,15.67,0,0.009,7.483,12.253
305,1040,impact,17.275,0,0.009,7.603,12.275
305,1050,impact,18.994,0,0.01,7.72,12.297
305,1060,impact,20.825,0,0.01,7.833,12.318
305,1070,impact,22.781,0,0.011,7.944,12.339
305,1080,impact,24.869,0,0.011,8.052,12.359
305,1090,impact,27.095,0,0.012,8.156,12.379
305,1100,impact,29.444,0,0.012,8.258,12.398
305,1110,impact,31.935,0,0.013,8.357,12.416
305,1120,impact,34.582,0,0.013,8.453,12.434
305,1130,impact,37.355,0,0.014,8.546,12.451
305,1140,impact,40.302,0,0.014,8.637,12.468
305,1150,impact,43.381,0,0.015,8.725,12.485
305,1160,impact,46.638,0,0.015,8.811,12.501
305,1170,impact,50.044,0,0.016,8.895,12.517
305,1180,impact,53.62,0,0.016,8.976,12.532
305,1190,impact,57.376,0,0.017,9.054,12.547
305,1200,impact,61.291,0,0.017,9.131,12.561
305,1210,impact,65.384,0,0.018,9.205,12.575
305,1220,impact,69.662,0,0.019,9.277,12.588
305,1230,impact,74.126,0,0.019,9.346,12.602
305,1240,impact,78.779,0,0.02,9.414,12.614
305,1250,impact,83.619,0,0.02,9.48,12.627
305,1260,impact,88.646,0,0.021,9.544,12.639
305,1270,impact,93.871,0,0.022,9.605,12.65
305,1280,impact,99.296,0,0.022,9.665,12.662
305,1290,impact,104.925,0,0.023,9.723,12.673
305,1300,impact,110.758,0,0.024,9.779,12.683
305,1310,impact,116.791,0,0.024,9.833,12.693
305,1320,impact,123.034,0,0.025,9.886,12.703
305,1330,impact,129.492,0,0.025,9.937,12.713
305,1340,impact,136.168,0,0.026,9.986,12.722
305,1350,impact,143.068,0,0.027,10.033,12.731
305,1360,impact,150.182,0,0.027,10.079,12.74
305,1370,impact,157.505,0,0.028,10.123,12.748
305,1380,impact,165.063,0,0.029,10.166,12.756
305,1390,impact,172.854,0,0.029,10.207,12.764
